Date,yhat,yhat_lower,yhat_upper
2024-05-30,178234.89307153312,161769.4874355935,195274.4004177659
2024-05-31,178098.9277595078,164267.14501020836,195845.39919033853
2024-06-01,175067.1443376004,158181.5860040312,192286.6350716804
2024-06-02,174798.2840156231,159401.11486811025,191669.12853672737
2024-06-03,176831.4005669113,160192.68337275548,194622.27770990145
2024-06-04,176801.48018907246,159215.45249302356,195520.67209995986
2024-06-05,176712.12596452434,158414.37484740774,195369.586065182
2024-06-06,176601.511962426,159140.28163118984,193178.7432226149
2024-06-07,176677.89662283185,159437.75765083346,195200.48108488947
2024-06-08,173881.53443653078,155800.02835012708,191580.99605421547
2024-06-09,173866.61227530884,155762.16267833725,193625.0098733628
2024-06-10,176167.3088828644,156512.08029790487,194592.29868246661
2024-06-11,176413.53643119073,158073.42916792567,197021.23350821692
2024-06-12,176603.75125876398,158759.61900322058,197119.7489565518
2024-06-13,176771.0358598906,158717.64710078904,197295.3440427872
2024-06-14,177118.73872748134,157007.16802903466,196385.27456947477
2024-06-15,174582.50802821116,155476.5774610576,195685.29709620832
2024-06-16,174812.3425050275,155161.85150313703,195440.18965835567
2024-06-17,177338.75530317693,158103.59728603013,197949.96706561983
2024-06-18,177788.6070240329,158267.05701649754,199236.10513544135
2024-06-19,178157.99280124455,156553.11651911904,201582.8333341186
2024-06-20,178478.38348386227,158811.46128136927,199234.6872112104
2024-06-21,178952.30593379642,157640.66353247038,203018.64875010477
2024-06-22,176515.3972548344,154072.96047390057,200663.12030129597
2024-06-23,176818.45565394373,155267.33079781133,199255.6344481804
2024-06-24,179393.5834277563,156490.00002726063,202883.17055518038
2024-06-25,179869.97867844132,157109.98999072533,205463.24012691746
2024-06-26,180246.76135687734,154692.15498977256,205630.92415255404
2024-06-27,180559.03501255103,158604.8237069755,204856.14370577032
2024-06-28,181013.47101996877,158131.32973078056,204672.87926309192
2024-06-29,178550.2522929654,155433.6672780769,204625.96687375123
2024-06-30,178825.00176649747,155633.73777693737,202796.27652132025
2024-07-01,181374.7940458678,156891.98618267116,208025.0125710851
2024-07-02,181833.80999581158,157375.21534840312,209044.9387540998
2024-07-03,182206.02322436415,158058.35412965514,210572.76085532084
2024-07-04,182531.12330630116,155975.15104750736,212845.29405794162
2024-07-05,183019.9660067626,155763.0744132651,215256.8270653043
2024-07-06,180616.39094707172,154091.17305361043,209309.9612233961
2024-07-07,180979.035277428,156325.76526459557,210709.26201539737
2024-07-08,183647.24481260093,153957.9581476201,213820.76729509176
2024-07-09,184256.64515158767,155741.40128226092,212523.5441145408
2024-07-10,184811.76410406092,156536.4107002945,215667.06237127061
2024-07-11,185351.912191383,157215.23663486482,219149.9915739282
2024-07-12,186086.61290666656,156850.237537194,219407.29620785543
2024-07-13,183957.42405700497,151856.48019270413,219068.50770691058
2024-07-14,184619.7790615152,153514.2206856556,218041.00233060555
2024-07-15,187608.94938092725,153100.12125431205,222167.19456617435
2024-07-16,188555.68972867023,155902.77302799685,222029.2325530414
2024-07-17,189458.9559361708,155650.01955720517,224507.93870197207
2024-07-18,190351.90023958657,159095.56981349504,226256.11015067567
2024-07-19,191437.43316117887,157597.13234713415,228576.2900677195
2024-07-20,189650.19034260162,156630.69343763636,229288.86584782292
2024-07-21,190638.52984907592,152697.9942775215,228492.45819806147
2024-07-22,193930.6574553228,156213.56701196983,234075.37540139313
2024-07-23,195150.43767330213,156610.75122975546,236630.82142051845
2024-07-24,196290.27637454076,156903.89158189335,237533.60897597947
2024-07-25,197377.27572065225,158440.6128289285,239591.89152724564
2024-07-26,198608.9465894343,161105.3917151232,242345.98781038736
2024-07-27,196915.31303508248,159940.41622198056,238105.0780804428
2024-07-28,197941.03074733235,157907.37759601744,242467.43746948213
2024-07-29,201211.61382250933,160232.53918740427,245136.39676036875
2024-07-30,202349.3248497531,160081.0531979176,248535.3170488259
2024-07-31,203346.11192311862,162179.5135706674,249682.62601564443
2024-08-01,204229.79162919332,161798.2299946395,250433.74199548876
2024-08-02,205199.76216003235,162277.1484229701,250252.69866907346
2024-08-03,203189.08071296688,160550.3006769857,252824.89445528048
2024-08-04,203846.52744332937,160013.83234326294,252593.19452499071
2024-08-05,206702.75126377874,159518.5995606831,257218.71471726123
2024-08-06,207386.05413748062,162336.64959912148,257662.3557483704
2024-08-07,207895.1997504978,159346.0714972534,259643.9246384057
2024-08-08,208265.44846961758,163093.42957461617,261435.4684597552
2024-08-09,208704.1061095656,162461.08655427163,264340.48972406506
2024-08-10,206152.42448541854,157461.0379648906,263705.8781829363
2024-08-11,206267.48018093436,158489.40729974033,263350.7060090648
2024-08-12,208588.13124206424,158929.65278829183,265942.61072004033
2024-08-13,208750.61300267,157541.24081145422,264639.33699488774
2024-08-14,208761.16352045338,157635.79030689166,265055.17738375865
2024-08-15,208661.88504074689,153416.33622410317,266396.4797359277
2024-08-16,208666.13333029771,154615.84906089073,267861.5550527431
2024-08-17,205720.27687219426,149609.02960198154,269131.22916328965
2024-08-18,205485.45596312868,150198.95898537114,264420.25843223516
2024-08-19,207503.44453372742,150188.7275024021,268577.9376710552
2024-08-20,207412.17843065882,147230.5527391755,273601.3563531512
2024-08-21,207218.3425211305,145607.49068550058,275150.46652561694
2024-08-22,206963.22421925527,146134.401939172,269288.49229263194
2024-08-23,206858.1257216447,144848.34169281385,270997.3123485935
2024-08-24,203846.17663455885,142871.0196958473,271301.9025076988
2024-08-25,203584.17597232852,140417.98630426833,270703.2208578264
2024-08-26,205608.56455360047,140654.1104654136,275436.64710851543
2024-08-27,205551.08904570987,140822.8515906144,273218.0204302124
2024-08-28,205411.5468913013,136788.1316513628,276959.75605337665
2024-08-29,205223.81602460938,139332.4875640039,275154.13325517986
2024-08-30,205191.4574938834,136845.36368427772,279863.4005824497
2024-08-31,202249.72812259887,135284.7039482317,273947.1953983171
2024-09-01,202047.62736998053,136207.8506485619,277957.3953085982
2024-09-02,204114.07444604998,132607.1809789499,275975.3518339656
2024-09-03,204073.77192971657,135110.78675323472,278447.4217766132
2024-09-04,203920.14021451637,127778.31220352338,280574.9133530117
2024-09-05,203681.5219943198,133689.08416803766,280565.88917360496
2024-09-06,203556.94054107874,128758.21312501263,282278.80639398133
2024-09-07,200478.24498315615,126815.0632392468,280056.31504318863
2024-09-08,200092.26335955178,123363.18881537576,281994.9173176894
2024-09-09,201927.0567451722,123618.91939435482,283388.2434051359
2024-09-10,201607.8286306082,123910.93973593428,282363.24175269273
2024-09-11,201129.8725661809,120032.90073071649,286169.04276658094
2024-09-12,200524.7567514648,122402.53078803507,286673.3320328466
2024-09-13,199996.02959259617,122861.57255109001,289506.12168267946
2024-09-14,196481.28050242274,115938.94269772412,282945.7454641232
2024-09-15,195634.17855873654,111132.8007768476,285753.5631208048
2024-09-16,196990.58488571554,112321.80195997295,285262.5528815684
2024-09-17,196184.29618117074,111967.92301945802,286857.6446909253
2024-09-18,195219.8062299465,108802.74807132731,283403.02948977076
2024-09-19,194138.2884137077,105447.65092641948,286217.0712781803
2024-09-20,193153.08796233227,107644.61910442963,284854.7190452924
2024-09-21,189211.56322344678,98167.75686029806,278147.72540773073
2024-09-22,187976.90372349767,100071.1011059083,284464.8687298685
2024-09-23,188994.02607463134,99695.55591891895,283423.2207912617
2024-09-24,187905.11024348185,96146.96328437854,287853.9397370333
2024-09-25,186722.16789539155,93247.45171418508,285314.17878851696
2024-09-26,185492.8503595697,93368.02669890589,283743.98496784404
2024-09-27,184435.7890462727,91383.76479738815,281694.70094932435
2024-09-28,180502.31113128448,84148.29807482187,282446.4667888341
2024-09-29,179358.16118692426,81056.11092425171,277893.78386192163
2024-09-30,180549.3320178448,82767.9730399289,282124.55502747494
2024-10-01,179717.56866805657,78415.11119374789,280439.32866814046
2024-10-02,178872.9379765807,78405.1698595803,284353.4914916784
2024-10-03,178059.67109151138,76588.53848303213,280842.723799478
2024-10-04,177491.57084488778,75003.11225111307,281718.4625781175
2024-10-05,174113.82510821507,70570.71946915926,280876.98139588744
2024-10-06,173584.8543913661,67260.40204388367,277163.55151879403
2024-10-07,175442.29386770425,70658.67388186442,285462.9828647703
2024-10-08,175318.6701377667,68601.5144372576,284250.75045486464
2024-10-09,175214.1609678305,67349.44124702935,287592.750739803
2024-10-10,175162.640890548,65897.99330931727,285016.8566039999
2024-10-11,175367.29977900875,64881.37145416429,288225.32905119617
2024-10-12,172762.6705739119,60810.93045072562,283507.0230203528
2024-10-13,172996.68945944594,59870.881995640644,282671.1314725634
2024-10-14,175596.88379900085,58339.77984109657,287142.3985343822
2024-10-15,176186.24348450694,60626.49925891206,292129.9802536253
2024-10-16,176756.15960379923,58480.876265079896,288856.19352753885
2024-10-17,177332.62941002258,60540.92844225068,296748.2131723665
2024-10-18,178112.01132196974,56117.97048945731,296101.1654577588
2024-10-19,176023.16335085846,56736.40071769272,291726.49982047186
2024-10-20,176709.58612451973,51825.448664619165,294880.4990993044
2024-10-21,179695.66440016124,55280.12165290827,299674.3271573145
2024-10-22,180602.56202947823,57317.11096146634,299645.60243338806
2024-10-23,181421.1543291131,59734.9861244303,299997.83062056586
2024-10-24,182178.1976149638,57884.66339097961,304505.8974691986
2024-10-25,183072.0211013255,59335.699126954634,309313.257510814
2024-10-26,181034.5766820752,52919.31967873419,307158.9034848786
2024-10-27,181713.47047382715,54460.14539868065,310810.80668439646
2024-10-28,184638.07323093634,56574.697291635755,313520.72380342666
2024-10-29,185435.26823574523,55968.2219147552,310182.7176909102
2024-10-30,186102.22457837083,57358.9064698789,315058.1625563656
2024-10-31,186672.39976220546,53042.89456843184,313732.19473368686
2024-11-01,187351.06112011836,57241.31418515248,321270.52209411544
2024-11-02,185077.16583781008,54711.473656851966,315117.6662384429
2024-11-03,185505.22762966127,51300.14184682563,317399.95442076446
2024-11-04,188171.27112346183,52872.57961001615,325671.9022282117
2024-11-05,188708.43618786312,53395.739950392795,325563.2154737332
2024-11-06,189119.62334293043,50255.38370438848,326397.42201087554
2024-11-07,189443.38693640305,49705.371643106155,329704.18031589914
2024-11-08,189889.3677746048,49075.38602522893,329898.41402347217
2024-11-09,187400.10661957835,47257.90537641663,327996.0926094906
2024-11-10,187632.8675930734,51773.256849965896,330504.7805012547
2024-11-11,190125.5729052918,43457.98723209822,330281.8388571855
2024-11-12,190512.4108737848,47203.45786101243,334180.32039606915
2024-11-13,190796.5074935398,48506.124915449655,334081.71723305393
2024-11-14,191015.86678726884,40790.7781610561,337737.90408478765
2024-11-15,191378.86964702274,42112.948926617275,341333.6290558083
2024-11-16,188826.17014089396,38413.42885093054,340280.29888299195
2024-11-17,189012.615502543,34895.21712792067,336797.68542128796
2024-11-18,191473.28809812633,43009.507283920815,340877.723804137
2024-11-19,191839.22800273536,39781.93992982047,342427.2009650301
2024-11-20,192110.2230000831,43648.62907383189,345901.35486759804
2024-11-21,192320.86776933083,36659.603602854964,351219.20498991234
2024-11-22,192676.17858323155,43199.93488542788,352300.37218014256
2024-11-23,190113.5992744223,37214.072724336605,348369.91412315966
2024-11-24,190285.02172647713,32176.60718988416,346052.27168414276
2024-11-25,192722.91655646425,38299.276694154774,353157.9267344551
2024-11-26,193056.13039330312,33213.88077426309,358068.6867354096
2024-11-27,193282.73479272507,30991.952899597756,358254.5708469766
2024-11-28,193436.1272760348,30689.337795420917,354777.2701046897
2024-11-29,193720.67006296397,24486.832937748506,358998.9892233926
2024-11-30,191073.70203636144,27632.069314372835,353488.7141854318
2024-12-01,191147.54750741323,26049.9567265896,357654.0127114086
2024-12-02,193475.6182733264,26396.254138820197,361381.3151030073
2024-12-03,193688.16667745938,27364.11803631117,361938.11770531547
2024-12-04,193785.07645307717,26085.880163817896,370816.6456880079
2024-12-05,193801.893956241,23241.041078544557,370056.7106449555
2024-12-06,193945.38778638307,24943.12464916733,363456.6380926668
2024-12-07,191155.4749957634,16646.83723724058,367328.9786140765
2024-12-08,191087.14027407233,15387.666175099563,368882.30359079706
2024-12-09,193276.44748708428,18482.11448772973,373451.40901208256
2024-12-10,193356.20415055833,19065.425346127056,371513.72205075755
2024-12-11,193328.66839183646,12900.280840441237,369413.6238923761
2024-12-12,193231.50359550747,20167.375131210592,370251.2271609738
2024-12-13,193273.2710680507,8422.826422057464,374333.4774388385
2024-12-14,190395.30093801577,12747.40047563758,370738.03655550414
2024-12-15,190253.56931609,9348.153885016522,370511.95363222255
2024-12-16,192384.68230922343,11846.516264152171,378371.6851677905
2024-12-17,192421.52823058778,10455.724271788335,380863.8837808668
2024-12-18,192365.9878438486,10832.365420512033,378096.10599367734
2024-12-19,192254.90764441827,8066.140587891711,381064.3835479807
2024-12-20,192295.6258479463,9310.844281157792,383095.01277012186
2024-12-21,189427.89018860136,6104.458656254909,381906.0521895711
2024-12-22,189305.79402331533,253.91660664424398,377625.8958531275
2024-12-23,191463.82944042227,-3724.2991233852736,379931.6164621542
2024-12-24,191532.61650820845,1398.6253973288935,380471.5567656963
2024-12-25,191511.69605094558,-2676.1188565545895,385639.47984824143
2024-12-26,191435.58833220194,-2359.861510285452,383331.8902926739
2024-12-27,191509.4045982016,-7558.268420071448,388295.6384228119
2024-12-28,188670.84785183973,-7679.42744893836,381080.9454852247
2024-12-29,188572.22668717522,-9502.800570479561,386871.32811291417
2024-12-30,190746.5783607774,-10776.8559984347,394063.8983988429
2024-12-31,190823.45793139594,-9881.726111528204,389277.4589036671
2025-01-01,190801.77883802328,-10023.967081785682,392391.1721663064
2025-01-02,190715.90562442114,-9000.533917720912,396501.148956615
2025-01-03,190771.28448753676,-15588.062408005217,398437.6137682766
2025-01-04,187906.44718007898,-11408.75105119138,396777.55330276734
2025-01-05,187775.011718495,-15528.907331945506,393268.21228590567
2025-01-06,189911.7761698156,-16724.199535339467,400675.2899678685
2025-01-07,189948.46292161127,-12294.404403486431,400370.1147183927
2025-01-08,189886.49984135016,-16817.686088035705,405221.84840808663
2025-01-09,189763.040506196,-23988.497570969084,399740.35905381554
2025-01-10,189786.5110531389,-22407.73535753847,400729.82157310983
2025-01-11,186898.52140155103,-22029.7296534456,402998.8522314461
2025-01-12,186755.76681209987,-31649.057103738924,399362.8759399482
2025-01-13,188896.01879105475,-18161.494676803213,402634.70602520596
2025-01-14,188953.76562937212,-28260.575460258624,407005.16905056086
2025-01-15,188932.89193876483,-30306.53917365474,409846.7805154758
2025-01-16,188872.6023125091,-26190.824483912424,411939.5298058328
2025-01-17,188982.8795172969,-34619.877606762806,408326.76613437425
2025-01-18,186206.317656002,-41678.204599600875,406698.38787598955
2025-01-19,186199.95870980967,-34350.941276045334,404107.2033330021
2025-01-20,188501.23360200122,-33206.65798884179,412775.4128929889
2025-01-21,188743.5698339334,-43546.84188000027,414102.70422072406
2025-01-22,188929.05639422653,-38413.24533863992,417323.1200587075
2025-01-23,189094.37194555442,-37828.92710245371,416067.1134667247
2025-01-24,189446.26708135798,-40054.155038151934,419181.62385471957
2025-01-25,186923.440973591,-47020.59070170479,421009.2190080923
2025-01-26,187178.4401936114,-48946.420004466105,425808.15818427893
2025-01-27,189743.67972640358,-46790.40492412742,422235.38707790273
2025-01-28,190247.14663431532,-48595.754335114456,431698.46946093696
2025-01-29,190685.1750417818,-43663.170402392214,431994.55140793655
2025-01-30,191088.49602758748,-42685.10199086086,428256.4953908232
2025-01-31,191657.85046939083,-51276.047957137554,430594.2992614071
2025-02-01,189326.0021499865,-54844.99616434221,425053.6878433455
2025-02-02,189739.77570562615,-54895.91314277096,427058.9019592035
2025-02-03,192426.21612231145,-50094.2269743878,433983.45457682956
2025-02-04,193008.42689173194,-55272.01621154051,437095.6866997126
2025-02-05,193478.47220481862,-53449.094579701596,438442.2187183005
2025-02-06,193863.54360935438,-56771.1700335524,439889.3627251941
2025-02-07,194361.67622683456,-53546.16268418522,440717.6421753318
2025-02-08,191903.84917290462,-56397.928966609565,446386.53410052514
2025-02-09,192136.09244657983,-59516.15842063054,441193.98796065245
2025-02-10,194585.69508708996,-59992.093894652404,454067.9820093806
2025-02-11,194877.0702587065,-64519.285016525995,448704.2486244822
2025-02-12,195004.6616827994,-65174.95126295681,449327.8687339198
2025-02-13,194999.09140205866,-64518.790202949,451025.8238482093
2025-02-14,195062.83406080984,-66446.80294226397,454328.3742614012
2025-02-15,192132.25296376384,-70988.37635782588,451493.54395234096
2025-02-16,191859.6213134407,-73636.18250435047,450891.10504164966
2025-02-17,193779.2250517822,-73664.363577528,458123.3199165652
2025-02-18,193523.10504799217,-81186.81666546065,456132.4834522189
2025-02-19,193093.82554145955,-74673.14686932681,455141.4243965743
2025-02-20,192530.47166530552,-78808.74196758233,462158.6297328454
2025-02-21,192044.16436168322,-86081.44682538275,459021.4211173217
2025-02-22,188579.93129381115,-81389.78568302223,460313.7130680961
2025-02-23,187798.560637377,-92939.10919822675,459724.5467516775
2025-02-24,189242.5377202232,-89022.60132552567,462615.0521250995
2025-02-25,188551.62577765834,-90979.45049538114,460362.1608651313
2025-02-26,187735.4811601876,-93902.3049509696,460661.2656920554
2025-02-27,186839.50907438245,-91910.56073326734,459927.3215616829
2025-02-28,186080.25117845362,-95121.88004609047,459138.2041997067
2025-03-01,182407.14633796053,-99259.28085281917,461010.24503793113
2025-03-02,181484.293756698,-103100.15584896137,463405.1513765467
2025-03-03,182856.3203665299,-102503.45895468988,462858.16798137507
2025-03-04,182163.91520154796,-103569.92003046132,465950.9425198861
2025-03-05,181416.4220650304,-101462.03176390825,461422.3630860957
2025-03-06,180657.6970376836,-104456.00352695736,466700.50938598596
2025-03-07,180101.5221052741,-108396.63890521746,466835.50685678574
2025-03-08,176693.41566125682,-112078.99073664719,460228.366422636
2025-03-09,176092.46805847593,-114389.33578004148,459622.62267683976
2025-03-10,177837.3025876644,-109011.19270012453,471085.39022518176
2025-03-11,177561.722672781,-107542.83544197983,471008.78720752796
2025-03-12,177267.43427126535,-119370.15887942282,469997.327187398
2025-03-13,176990.0473749049,-122126.33152879984,465787.5024996457
2025-03-14,176934.6449624589,-122393.14952794513,472079.9838259782
2025-03-15,174037.75702241386,-123661.52634275885,468040.7711399792
2025-03-16,173949.36453952675,-121399.40854651181,474813.084078716
2025-03-17,176199.03046887682,-131582.88502594258,473885.01278349955
2025-03-18,176411.71512902813,-125390.35137755623,474887.1482968258
2025-03-19,176580.661709359,-125060.8212467779,478568.17652725417
2025-03-20,176733.55262500088,-124905.06447079041,480792.3304373772
2025-03-21,177068.22210264375,-130117.34868955638,483066.12432531995
2025-03-22,174514.75989920608,-132506.38099486753,481510.0619949983
2025-03-23,174717.62863400066,-129004.96865521061,491593.125128864
2025-03-24,177201.88969288307,-132364.26055870415,483796.85540007305
2025-03-25,177589.09345546982,-127189.20735079111,486931.62199354207
2025-03-26,177870.21827272148,-132828.8440847427,492297.227845425
2025-03-27,178071.85809336454,-133140.79462211003,495519.14558444975
2025-03-28,178391.94373035178,-136505.86723120988,492520.3588379831
2025-03-29,175761.83272219624,-141433.089524348,493338.5119840096
2025-03-30,175828.39075991703,-143932.07022083268,497267.5557199026
2025-03-31,178120.16055021263,-138220.79816362308,500935.2605390278
2025-04-01,178263.17517597863,-137833.16933382425,504187.1618785536
2025-04-02,178253.8020583766,-141660.09162517163,501067.40724422794
2025-04-03,178124.81942568638,-147534.1071646306,502177.54460780177
2025-04-04,178081.01257253045,-154565.52426358085,509208.8535458275
2025-04-05,175061.1273952063,-147000.64026521132,501655.89746174385
2025-04-06,174719.8068909755,-156124.48724733925,506721.6825260045
2025-04-07,176593.60934121505,-146941.8290160981,508591.1216685643
2025-04-08,176316.66816481043,-149058.89980969948,514056.9402722025
2025-04-09,175893.38249134974,-147514.68466306795,512553.6170620747
2025-04-10,175364.34326807948,-153555.90248909354,514023.1126235817
2025-04-11,174941.78500316123,-157235.2512251041,520987.49589821004
2025-04-12,171571.40330733065,-154772.6381240785,516846.0440310421
2025-04-13,170914.16640826178,-161242.47253813047,513303.95084077935
2025-04-14,172512.22160896685,-162470.9809953477,514268.9145191217
2025-04-15,172004.45865504668,-162979.73889949446,513896.5641570578
2025-04-16,171399.1207309774,-162489.19306704277,517221.12522525305
2025-04-17,170739.66923541026,-168798.26338328863,523393.6005302885
2025-04-18,170240.19341793234,-170892.71922413242,515431.5576575645
2025-04-19,166847.20564858866,-177385.7521163024,518512.19810525986
2025-04-20,166221.4507253829,-176983.04640884275,522962.0805312936
2025-04-21,167903.83004288093,-171019.09527939465,525905.5327746157
2025-04-22,167531.00206516177,-181630.36867250953,523822.77159411804
2025-04-23,167108.04894121195,-182294.26862108213,535358.2334095489
