Date,Open,High,Low,Close,Adj Close,Volume
2019-09-26,157500.0,159000.0,156500.0,158000.0,155595.28125,313084
2019-09-27,158500.0,158500.0,154500.0,156000.0,153625.75,241249
2019-09-30,155000.0,157500.0,154500.0,157000.0,154610.515625,313910
2019-10-01,157500.0,160000.0,157000.0,160000.0,157564.84375,260668
2019-10-02,159000.0,160000.0,156500.0,157000.0,154610.515625,203708
2019-10-04,155500.0,159000.0,148500.0,150500.0,148209.421875,602642
2019-10-07,150500.0,153500.0,150000.0,153000.0,150671.390625,387749
2019-10-08,154500.0,154500.0,151500.0,153500.0,151163.78125,250805
2019-10-10,151500.0,155500.0,150500.0,153500.0,151163.78125,404228
2019-10-11,156500.0,157000.0,153500.0,156000.0,153625.75,216730
2019-10-14,156000.0,156500.0,153500.0,156000.0,153625.75,246407
2019-10-15,156500.0,156500.0,150500.0,151500.0,149194.21875,297569
2019-10-16,151500.0,155000.0,151000.0,154500.0,152148.5625,280882
2019-10-17,155000.0,156500.0,152000.0,153000.0,150671.390625,280276
2019-10-18,151500.0,153500.0,150000.0,150500.0,148209.421875,245740
2019-10-21,151500.0,153500.0,149000.0,152000.0,149686.609375,245735
2019-10-22,150500.0,154500.0,150500.0,154000.0,151656.1875,360102
2019-10-23,152000.0,153500.0,151500.0,152500.0,150179.0,226744
2019-10-24,151500.0,153000.0,150500.0,153000.0,150671.390625,224666
2019-10-25,151000.0,153500.0,151000.0,152500.0,150179.0,162510
2019-10-28,152500.0,158000.0,152500.0,157000.0,154610.515625,335238
2019-10-29,157500.0,158000.0,152000.0,153000.0,150671.390625,321007
2019-10-30,152000.0,154500.0,151500.0,154500.0,152148.5625,290658
2019-10-31,159000.0,167000.0,157500.0,164000.0,161503.984375,1409619
2019-11-01,166000.0,168500.0,164000.0,167000.0,164458.3125,720358
2019-11-04,165500.0,167000.0,162000.0,164500.0,161996.375,455199
2019-11-05,164000.0,164500.0,159500.0,161500.0,159042.015625,662116
2019-11-06,161500.0,164000.0,160500.0,161500.0,159042.015625,332755
2019-11-07,162000.0,166500.0,161000.0,165500.0,162981.140625,390866
2019-11-08,165000.0,165000.0,162000.0,163500.0,161011.609375,306968
2019-11-11,163500.0,165000.0,162500.0,163000.0,160519.203125,231149
2019-11-12,164000.0,164000.0,160000.0,162000.0,159534.40625,236652
2019-11-13,158500.0,159000.0,156000.0,158000.0,155595.28125,500221
2019-11-14,170000.0,180000.0,169500.0,180000.0,177260.453125,2042648
2019-11-15,177000.0,179000.0,173000.0,173500.0,170859.390625,886846
2019-11-18,177500.0,181500.0,172500.0,178500.0,175783.296875,876975
2019-11-19,174500.0,176000.0,169500.0,170500.0,167905.046875,1055749
2019-11-20,170500.0,174000.0,168000.0,169500.0,166920.25,602206
2019-11-21,169000.0,172500.0,168000.0,170000.0,167412.65625,543754
2019-11-22,169500.0,171000.0,165500.0,167500.0,164950.71875,481529
2019-11-25,168000.0,174500.0,167000.0,174000.0,171351.78125,490795
2019-11-26,173500.0,175500.0,171500.0,173000.0,170367.0,774461
2019-11-27,175000.0,175500.0,172000.0,172500.0,169874.625,299949
2019-11-28,172500.0,174500.0,170000.0,173000.0,170367.0,252885
2019-11-29,173000.0,173500.0,168500.0,172000.0,169382.21875,349615
2019-12-02,172500.0,175000.0,170000.0,171500.0,168889.828125,275601
2019-12-03,170500.0,173500.0,168500.0,172000.0,169382.21875,245675
2019-12-04,172000.0,175500.0,171000.0,174500.0,171844.171875,228851
2019-12-05,173000.0,174000.0,170000.0,170500.0,167905.046875,271499
2019-12-06,172000.0,174500.0,170500.0,174000.0,171351.78125,208849
2019-12-09,174000.0,175500.0,173000.0,175000.0,172336.546875,271990
2019-12-10,174500.0,175500.0,173000.0,174500.0,171844.171875,215711
2019-12-11,175000.0,175500.0,173500.0,174000.0,171351.78125,200711
2019-12-12,174500.0,176500.0,173000.0,175500.0,172828.9375,609714
2019-12-13,177500.0,177500.0,173000.0,175500.0,172828.9375,317833
2019-12-16,175000.0,180000.0,174000.0,179500.0,176768.09375,335819
2019-12-17,180000.0,181000.0,178000.0,180500.0,177752.859375,370752
2019-12-18,180000.0,180000.0,175000.0,178500.0,175783.296875,310567
2019-12-19,175000.0,179500.0,175000.0,179000.0,176275.6875,296857
2019-12-20,180000.0,187000.0,179500.0,183500.0,180707.1875,560761
2019-12-23,185000.0,185500.0,182000.0,184000.0,181199.59375,250256
2019-12-24,184000.0,184000.0,179000.0,182000.0,179230.015625,193440
2019-12-26,181500.0,183000.0,179000.0,180500.0,177752.859375,173426
2019-12-27,182000.0,185000.0,179000.0,183500.0,181084.421875,323473
2019-12-30,183500.0,190000.0,183500.0,186500.0,184044.921875,376541
2020-01-02,187500.0,188000.0,182000.0,182500.0,180097.5625,300640
2020-01-03,185000.0,186000.0,180500.0,181500.0,179110.734375,454492
2020-01-06,180000.0,182000.0,178000.0,180500.0,178123.90625,287970
2020-01-07,182500.0,187000.0,181500.0,187000.0,184538.328125,328624
2020-01-08,182000.0,183500.0,179000.0,183000.0,180590.984375,820867
2020-01-09,183500.0,186500.0,183500.0,186000.0,183551.5,531355
2020-01-10,185000.0,188000.0,184000.0,188000.0,185525.1875,398739
2020-01-13,187500.0,188500.0,186000.0,188000.0,185525.1875,337749
2020-01-14,188000.0,194500.0,188000.0,190500.0,187992.265625,501286
2020-01-15,189500.0,192000.0,188500.0,191500.0,188979.109375,323778
2020-01-16,190000.0,192500.0,189000.0,191500.0,188979.109375,245107
2020-01-17,190500.0,192500.0,189500.0,191000.0,188485.6875,286019
2020-01-20,190000.0,190500.0,187000.0,187500.0,185031.765625,454733
2020-01-21,187500.0,189500.0,181000.0,182000.0,179604.15625,547678
2020-01-22,185000.0,190000.0,184500.0,186000.0,183551.5,429852
2020-01-23,185000.0,185500.0,181500.0,183000.0,180590.984375,375929
2020-01-28,182000.0,184500.0,178000.0,178500.0,176150.21875,476253
2020-01-29,183000.0,183500.0,180000.0,180000.0,177630.484375,434897
2020-01-30,179500.0,183000.0,175000.0,180000.0,177630.484375,772160
2020-01-31,180000.0,180500.0,177500.0,179500.0,177137.078125,537062
2020-02-03,178000.0,180500.0,176000.0,177500.0,175163.390625,485913
2020-02-04,177500.0,181500.0,175000.0,180500.0,178123.90625,563463
2020-02-05,181000.0,183500.0,178500.0,181500.0,179110.734375,653809
2020-02-06,182500.0,183500.0,180500.0,181500.0,179110.734375,659850
2020-02-07,181500.0,188500.0,181000.0,185000.0,182564.671875,728633
2020-02-10,182500.0,184000.0,180500.0,183500.0,181084.421875,433051
2020-02-11,183500.0,185000.0,183000.0,184500.0,182071.25,400386
2020-02-12,183000.0,185000.0,181500.0,185000.0,182564.671875,351892
2020-02-13,184000.0,185000.0,183000.0,184500.0,182071.25,555923
2020-02-14,184000.0,187500.0,184000.0,186500.0,184044.921875,659429
2020-02-17,184500.0,189000.0,184500.0,188500.0,186018.59375,312407
2020-02-18,186500.0,188500.0,185500.0,186500.0,184044.921875,345642
2020-02-19,188000.0,191000.0,185000.0,189500.0,187005.4375,560743
2020-02-20,189500.0,191500.0,187500.0,190000.0,187498.84375,427402
2020-02-21,187500.0,191000.0,187000.0,189500.0,187005.4375,434019
2020-02-24,185500.0,187500.0,183500.0,184000.0,181577.828125,567036
2020-02-25,184000.0,191000.0,183500.0,190500.0,187992.265625,704859
2020-02-26,189500.0,190000.0,186500.0,187000.0,184538.328125,494066
2020-02-27,185000.0,187000.0,179000.0,182000.0,179604.15625,535696
2020-02-28,179000.0,180000.0,172000.0,174000.0,171709.46875,830654
2020-03-02,175000.0,177000.0,172500.0,175000.0,172696.3125,659376
2020-03-03,179000.0,180000.0,174000.0,175000.0,172696.3125,544379
2020-03-04,174500.0,179500.0,173000.0,178500.0,176150.21875,450252
2020-03-05,180500.0,181000.0,178500.0,181000.0,178617.3125,483840
2020-03-06,179500.0,181000.0,177500.0,179500.0,177137.078125,293897
2020-03-09,179500.0,179500.0,179500.0,179500.0,177137.078125,0
2020-03-10,168000.0,176000.0,165000.0,172000.0,169735.8125,666532
2020-03-11,172000.0,174000.0,167500.0,170000.0,167762.125,483822
2020-03-12,170000.0,170000.0,170000.0,170000.0,167762.125,0
2020-03-13,151000.0,168000.0,149500.0,166000.0,163814.78125,1242510
2020-03-16,166000.0,166500.0,155000.0,155000.0,152959.578125,812823
2020-03-17,147500.0,155500.0,147000.0,151000.0,149012.234375,979243
2020-03-18,152500.0,156000.0,146000.0,146000.0,144078.0625,666723
2020-03-19,150000.0,151500.0,135000.0,144000.0,142104.390625,1154230
2020-03-20,147500.0,156500.0,146000.0,154000.0,151972.75,997895
2020-03-23,141500.0,149500.0,140000.0,143000.0,141117.5625,1033851
2020-03-24,151500.0,157000.0,148000.0,156000.0,153946.421875,960786
2020-03-25,160500.0,163000.0,152000.0,156000.0,153946.421875,1039579
2020-03-26,156000.0,158000.0,149500.0,152500.0,150492.5,988725
2020-03-27,161500.0,164500.0,158500.0,164000.0,161841.125,1217815
2020-03-30,160000.0,165000.0,159000.0,162500.0,160360.84375,630830
2020-03-31,163500.0,171000.0,163500.0,170000.0,167762.125,858165
2020-04-01,166500.0,171000.0,163000.0,163000.0,160854.265625,720283
2020-04-02,166500.0,175000.0,164500.0,173500.0,171216.0625,1086863
2020-04-03,170000.0,172500.0,168000.0,172000.0,169735.8125,663454
2020-04-06,173500.0,176000.0,170500.0,173000.0,170722.640625,655547
2020-04-07,174000.0,174500.0,167500.0,169500.0,167268.703125,873091
2020-04-08,169000.0,169500.0,166500.0,166500.0,164308.1875,588577
2020-04-09,168500.0,169000.0,165000.0,167500.0,165295.046875,682921
2020-04-10,166000.0,167000.0,164000.0,166500.0,164308.1875,483720
2020-04-13,164500.0,168000.0,162500.0,166000.0,163814.78125,413768
2020-04-14,168000.0,170000.0,166500.0,168500.0,166281.875,520725
2020-04-16,168000.0,172500.0,167500.0,170500.0,168255.546875,841066
2020-04-17,175500.0,180000.0,173500.0,179000.0,176643.640625,900031
2020-04-20,181000.0,182000.0,179000.0,180000.0,177630.484375,663723
2020-04-21,180500.0,181500.0,173500.0,178500.0,176150.21875,759150
2020-04-22,175000.0,182500.0,173000.0,182000.0,179604.15625,611589
2020-04-23,190000.0,196000.0,186500.0,190000.0,187498.84375,1521478
2020-04-24,189000.0,197500.0,189000.0,192500.0,189965.953125,928695
2020-04-27,193000.0,200000.0,192500.0,197500.0,194900.109375,927347
2020-04-28,197500.0,198000.0,194500.0,198000.0,195393.53125,433549
2020-04-29,199500.0,200000.0,196500.0,197500.0,194900.109375,676743
2020-05-04,198500.0,203000.0,193500.0,199000.0,196380.359375,1104027
2020-05-06,201500.0,212500.0,200500.0,212000.0,209209.25,992225
2020-05-07,211500.0,220000.0,210500.0,215500.0,212663.171875,984024
2020-05-08,216000.0,218500.0,212000.0,214000.0,211182.90625,732394
2020-05-11,214500.0,221000.0,214000.0,214500.0,211676.328125,599328
2020-05-12,218000.0,226500.0,215000.0,219500.0,216610.5,1056584
2020-05-13,217500.0,222500.0,213500.0,218500.0,215623.671875,1014692
2020-05-14,214500.0,222000.0,214500.0,219000.0,216117.078125,866427
2020-05-15,219000.0,219500.0,209500.0,213000.0,210196.078125,1050469
2020-05-18,215000.0,218000.0,211500.0,215000.0,212169.75,638906
2020-05-19,215000.0,216500.0,210500.0,213500.0,210689.5,917603
2020-05-20,215500.0,225500.0,215000.0,222000.0,219077.578125,977544
2020-05-21,227500.0,233500.0,222500.0,225000.0,222038.109375,1004395
2020-05-22,227000.0,232500.0,222500.0,230500.0,227465.703125,1108281
2020-05-25,234500.0,241000.0,234000.0,241000.0,237827.484375,1015069
2020-05-26,244000.0,246000.0,230000.0,239000.0,235853.8125,1568016
2020-05-27,231000.0,234500.0,226500.0,228500.0,225492.046875,1351505
2020-05-28,226000.0,241000.0,222000.0,240500.0,237334.078125,1625154
2020-05-29,240000.0,243000.0,226000.0,226000.0,223024.953125,3114298
2020-06-01,233500.0,237000.0,230000.0,237000.0,233880.15625,1140644
2020-06-02,235000.0,236000.0,232000.0,234000.0,230919.640625,689584
2020-06-03,235000.0,235500.0,225000.0,225500.0,222531.515625,1476614
2020-06-04,228000.0,235000.0,227000.0,232500.0,229439.375,1052789
2020-06-05,229000.0,231000.0,225000.0,231000.0,227959.125,1061922
2020-06-08,234500.0,242000.0,231000.0,240500.0,237334.078125,1624752
2020-06-09,240000.0,243000.0,235500.0,237500.0,234373.578125,934440
2020-06-10,241000.0,247500.0,240000.0,244000.0,240788.0,1431071
2020-06-11,244000.0,249000.0,239000.0,240500.0,237334.078125,1423978
2020-06-12,229000.0,242500.0,228500.0,242000.0,238814.3125,1318334
2020-06-15,240000.0,244500.0,230500.0,231500.0,228452.53125,1311773
2020-06-16,239000.0,243500.0,236000.0,243500.0,240294.5625,1155474
2020-06-17,244000.0,252000.0,243500.0,251000.0,247695.828125,1357900
2020-06-18,251500.0,254000.0,247000.0,247500.0,244241.90625,744330
2020-06-19,250000.0,250000.0,244000.0,249500.0,246215.59375,919945
2020-06-22,249500.0,271500.0,247500.0,270000.0,266445.71875,1841479
2020-06-23,272000.0,289000.0,270500.0,276000.0,272366.71875,2104075
2020-06-24,273500.0,279500.0,270500.0,279000.0,275327.28125,995065
2020-06-25,273500.0,276500.0,269500.0,269500.0,265952.25,1196267
2020-06-26,274500.0,275000.0,263000.0,269000.0,265458.875,937593
2020-06-29,265000.0,270500.0,261000.0,264000.0,260524.703125,814814
2020-06-30,268000.0,270500.0,263000.0,267000.0,263485.21875,862860
2020-07-01,270000.0,275000.0,266000.0,269000.0,265458.875,655711
2020-07-02,274000.0,277000.0,271000.0,277000.0,273353.59375,1015829
2020-07-03,276500.0,280500.0,274500.0,277500.0,273847.0,971940
2020-07-06,278000.0,287500.0,278000.0,281500.0,277794.34375,1211636
2020-07-07,285000.0,289500.0,279000.0,279500.0,275820.6875,1365047
2020-07-08,280000.0,284500.0,274000.0,282500.0,278781.1875,1353345
2020-07-09,286500.0,296500.0,284500.0,287500.0,283715.34375,2006662
2020-07-10,291500.0,308500.0,290000.0,299000.0,295063.96875,2120904
2020-07-13,303500.0,303500.0,288000.0,297000.0,293090.3125,1254800
2020-07-14,290000.0,291000.0,285000.0,287000.0,283221.9375,1360849
2020-07-15,290500.0,293000.0,280500.0,286500.0,282728.53125,1276196
2020-07-16,283000.0,285000.0,272000.0,273000.0,269406.21875,1338814
2020-07-17,270000.0,279500.0,266000.0,276000.0,272366.71875,926932
2020-07-20,276500.0,278000.0,260500.0,263000.0,259537.859375,1556415
2020-07-21,273000.0,273500.0,269000.0,270000.0,266445.71875,1179638
2020-07-22,264000.0,272500.0,261500.0,270000.0,266445.71875,905784
2020-07-23,272000.0,284000.0,271000.0,284000.0,280261.40625,1396607
2020-07-24,281000.0,290500.0,278500.0,281000.0,277300.90625,1233584
2020-07-27,281000.0,287500.0,276500.0,284500.0,280754.84375,691075
2020-07-28,289500.0,292000.0,284000.0,288000.0,284208.78125,978238
2020-07-29,286000.0,292000.0,283000.0,292000.0,288156.125,964066
2020-07-30,296000.0,297500.0,291000.0,294000.0,290129.78125,1150474
2020-07-31,299000.0,303000.0,296500.0,301000.0,297037.625,1567503
2020-08-03,301500.0,314500.0,299000.0,314500.0,310359.9375,1341104
2020-08-04,317500.0,322000.0,307500.0,311000.0,306906.0,1330818
2020-08-05,312000.0,314500.0,306500.0,313500.0,309373.0625,809939
2020-08-06,313000.0,322000.0,310500.0,322000.0,317761.1875,1032045
2020-08-07,324500.0,325500.0,312000.0,314000.0,309866.53125,1063254
2020-08-10,308500.0,314500.0,303500.0,313500.0,309373.0625,968592
2020-08-11,311000.0,314500.0,307500.0,311500.0,307399.40625,665863
2020-08-12,308000.0,311000.0,303500.0,305000.0,300985.0,856711
2020-08-13,310000.0,311500.0,304000.0,307000.0,302958.6875,1406370
2020-08-14,305000.0,308500.0,303000.0,305000.0,300985.0,608156
2020-08-18,307500.0,317500.0,305000.0,307500.0,303452.09375,1494966
2020-08-19,311500.0,316000.0,305500.0,315000.0,310853.34375,941038
2020-08-20,315000.0,319000.0,302500.0,305500.0,301478.4375,1186809
2020-08-21,311500.0,314500.0,308000.0,312500.0,308386.28125,781961
2020-08-24,313000.0,320000.0,310000.0,320000.0,315787.53125,783392
2020-08-25,323000.0,325000.0,317000.0,325000.0,320721.6875,897649
2020-08-26,321500.0,338500.0,321000.0,334000.0,329603.21875,1155853
2020-08-27,337000.0,347000.0,336500.0,337000.0,332563.75,1232239
2020-08-28,337000.0,338500.0,329500.0,333000.0,328616.375,969408
2020-08-31,336500.0,340000.0,322000.0,322500.0,318254.59375,1528978
2020-09-01,322500.0,329500.0,322000.0,324500.0,320228.28125,691864
2020-09-02,332500.0,335500.0,327000.0,332500.0,328122.96875,808064
2020-09-03,333500.0,339500.0,329500.0,339000.0,334537.40625,776547
2020-09-04,322500.0,335000.0,322000.0,328500.0,324175.65625,1174337
2020-09-07,325500.0,325500.0,313500.0,314500.0,310359.9375,1308247
2020-09-08,316000.0,318000.0,305500.0,311000.0,306906.0,989171
2020-09-09,303000.0,307000.0,300000.0,304500.0,300491.5625,925825
2020-09-10,309000.0,311000.0,305000.0,307500.0,303452.09375,834946
2020-09-11,302500.0,307000.0,301000.0,306000.0,301971.84375,517023
2020-09-14,307500.0,308000.0,300000.0,303000.0,299011.34375,608816
2020-09-15,304000.0,314000.0,303000.0,312000.0,307892.84375,797985
2020-09-16,311500.0,312000.0,306000.0,307000.0,302958.6875,696219
2020-09-17,302500.0,304000.0,299000.0,300500.0,296544.25,823516
2020-09-18,299500.0,302000.0,296000.0,298000.0,294077.125,750488
2020-09-21,297000.0,301500.0,292000.0,292000.0,288156.125,656024
2020-09-22,290500.0,295000.0,282000.0,284500.0,280754.84375,864846
2020-09-23,290000.0,298000.0,285500.0,296500.0,292596.90625,984136
2020-09-24,291500.0,295500.0,287000.0,294000.0,290129.78125,848971
2020-09-25,296000.0,297500.0,289500.0,295000.0,291116.65625,648182
2020-09-28,297000.0,302000.0,296000.0,298500.0,294570.5625,724465
2020-09-29,303000.0,303000.0,294000.0,296500.0,292596.90625,765489
2020-10-05,297500.0,299000.0,289500.0,298500.0,294570.5625,906516
2020-10-06,299500.0,307500.0,296500.0,305000.0,300985.0,868540
2020-10-07,302000.0,305000.0,299500.0,305000.0,300985.0,534644
2020-10-08,307500.0,307500.0,300000.0,301000.0,297037.625,756735
2020-10-12,303000.0,303000.0,291500.0,292000.0,288156.125,914860
2020-10-13,292000.0,298000.0,292000.0,295000.0,291116.65625,636487
2020-10-14,295000.0,301000.0,293000.0,298500.0,294570.5625,759464
2020-10-15,300500.0,300500.0,291000.0,292500.0,288649.5,624097
2020-10-16,292500.0,297500.0,291500.0,293500.0,289636.375,446832
2020-10-19,293500.0,296500.0,286000.0,286000.0,282235.125,434420
2020-10-20,286500.0,291000.0,281000.0,290000.0,286182.4375,535870
2020-10-21,292500.0,301000.0,291000.0,297500.0,293583.71875,640501
2020-10-22,295000.0,296000.0,292000.0,293000.0,289142.96875,416425
2020-10-23,295500.0,295500.0,286000.0,286500.0,282728.53125,451654
2020-10-26,286500.0,289000.0,281500.0,281500.0,277794.34375,349163
2020-10-27,281500.0,288500.0,280500.0,283500.0,279767.96875,2071432
2020-10-28,282000.0,298500.0,281500.0,298500.0,294570.5625,698195
2020-10-29,297000.0,301000.0,294500.0,298500.0,294570.5625,785050
2020-10-30,299000.0,300000.0,290000.0,290000.0,286182.4375,939833
2020-11-02,292000.0,293000.0,285500.0,285500.0,281741.65625,503831
